OBJECT_NAME,OBJECT_ID,EPOCH,x,y,z,Cluster,Density
COSMOS 2251 DEB,1993-036PR,2024-10-06T05:22:34.159872,-6602.565075230929,-2583.972653473239,160.52841026182597,13,-27.954062723061526
COSMOS 2251 DEB,1993-036PS,2024-10-05T19:55:22.296288,-1504.358839300382,-1507.249629586986,6781.744899042583,3,-27.965947337325083
COSMOS 2251 DEB,1993-036PU,2024-10-05T06:27:15.959808,1466.8364999560933,-2514.2141004453215,-6539.420294215852,2,-27.509549055970098
COSMOS 2251 DEB,1993-036PY,2024-10-05T19:44:56.571072,1467.7901881626956,6023.534709008513,-3296.2475835972073,-1,-28.58075355620808
COSMOS 2251 DEB,1993-036QB,2024-10-05T14:44:38.847264,-3402.1662649071345,4637.349444821017,3891.5264713138904,5,-27.885619417020024
COSMOS 2251 DEB,1993-036QC,2024-10-05T11:09:16.077024,-1467.6974425413314,-1517.5687719322852,-6837.764701786085,6,-27.393262084230514
COSMOS 2251 DEB,1993-036QD,2024-10-05T21:08:20.084928,4091.850548223749,-5517.863293428242,-1902.5794475110122,-1,-28.708377139143494
COSMOS 2251 DEB,1993-036QE,2024-10-05T07:18:41.810112,6203.174691115709,-2932.1451763720543,2043.7731992101544,-1,-28.244727742378096
COSMOS 2251 DEB,1993-036QF,2024-10-05T11:44:10.464000,2642.440330131611,1341.8221070235063,-6363.684501884054,2,-27.431983936075788
COSMOS 2251 DEB,1993-036QM,2024-10-05T15:55:39.908640,1623.7134024944053,-1071.2000870071313,6788.664124263297,3,-27.46662491554909
COSMOS 2251 DEB,1993-036QR,2024-10-06T05:07:01.057152,-5921.490815835884,-1455.0904928476627,-3440.9873535756733,-1,-28.372410044438986
COSMOS 2251 DEB,1993-036QS,2024-10-05T20:25:11.496000,-360.44677874322065,-4090.332498425333,-5617.780045449497,23,-27.98859765419735
COSMOS 2251 DEB,1993-036RA,2024-10-05T18:31:58.525824,-4936.070438140367,-5020.120021457743,428.28424808604115,-1,-28.527108463940955
COSMOS 2251 DEB,1993-036RB,2024-10-05T21:21:45.428832,1230.2940369127843,6773.37148436956,1023.983505732118,-1,-28.013961923310823
COSMOS 2251 DEB,1993-036RD,2024-10-05T19:11:19.251168,-2618.614399374296,-5323.494788446707,-3742.0325083798575,-1,-28.70259400755694
COSMOS 2251 DEB,1993-036RE,2024-10-05T22:04:05.738304,2104.3334138308815,943.2973943318827,6774.08122123249,3,-27.29281984374048
COSMOS 2251 DEB,1993-036RM,2024-10-05T20:58:26.556672,-5475.579981386659,-3208.256428946657,-3160.476601460856,-1,-28.689187606281777
COSMOS 2251 DEB,1993-036RS,2024-10-06T03:17:29.160384,-2940.6275745371913,2862.8379203335185,-5779.250741404684,-1,-27.87804673786961
COSMOS 2251 DEB,1993-036RV,2024-10-05T20:17:30.779232,2708.9260907617268,-4781.691472798162,4320.528554453439,24,-27.732858651873933
COSMOS 2251 DEB,1993-036RW,2024-10-05T13:10:15.182976,6247.737142387649,-1996.0853045816393,2477.6466765001746,25,-28.0139768491687
COSMOS 2251 DEB,1993-036RX,2024-10-06T00:26:09.655584,-6391.803055463253,-1408.488571273442,2779.1591083019716,9,-27.75754161330773
COSMOS 2251 DEB,1993-036RY,2024-10-06T03:32:51.002592,4010.107154868114,6011.826964797025,-128.51691652064858,-1,-28.421252468605672
COSMOS 2251 DEB,1993-036RZ,2024-10-05T19:02:21.552864,4856.761934952972,-1896.7492555529363,-5019.329005925427,-1,-28.18091624605964
COSMOS 2251 DEB,1993-036SA,2024-10-05T19:59:46.694112,-3950.455800624161,582.1237260037907,-6141.679789197804,6,-27.418353919090876
COSMOS 2251 DEB,1993-036SB,2024-10-06T02:23:03.845184,5955.281824408735,3261.280841534481,3095.235693209643,1,-27.953906551431764
COSMOS 2251 DEB,1993-036SG,2024-10-05T11:27:47.419488,-2233.4544824247796,5386.464734502817,3579.635232098251,5,-27.814701051854748
COSMOS 2251 DEB,1993-036SK,2024-10-05T20:57:29.580192,-5155.924171674281,-4466.315967407598,1351.7111990065519,15,-28.146719669051976
COSMOS 2251 DEB,1993-036SP,2024-10-05T19:09:34.386624,2994.839980139046,262.75230494538977,-6479.816595687833,2,-27.37404259183269
COSMOS 2251 DEB,1993-036SS,2024-10-05T13:28:38.197344,-4172.5824828475015,-88.44001867616223,-5665.748626941698,6,-27.442196634772195
COSMOS 2251 DEB,1993-036SU,2024-10-05T20:57:56.306304,-2145.6211005949267,665.6868754215709,-6681.950319563991,6,-27.045880994289668
COSMOS 2251 DEB,1993-036SV,2024-10-05T10:51:10.346976,-3778.176509588174,2430.648295951447,5258.059856577512,-1,-28.161801280806905
COSMOS 2251 DEB,1993-036SW,2024-10-05T09:32:34.938240,2071.102531120188,377.65855293130033,6713.521888239109,3,-27.361959395554003
COSMOS 2251 DEB,1993-036SX,2024-10-05T21:21:25.387488,-980.2797721163489,2071.0155324355046,6748.901535539405,3,-27.437682885662575
COSMOS 2251 DEB,1993-036TA,2024-10-05T22:53:19.839840,-1984.5886840772348,-5909.625030744967,-3170.8471935416655,-1,-28.546831001615082
COSMOS 2251 DEB,1993-036TB,2024-10-05T21:03:55.922976,-5296.572453566026,4490.479226594269,-571.6977973400947,-1,-28.511902907937703
COSMOS 2251 DEB,1993-036TC,2024-10-06T03:06:33.585696,-2267.3588809974035,5351.96615469162,-4513.444699517707,-1,-28.49160117207849
COSMOS 2251 DEB,1993-036TH,2024-10-06T04:15:00.728064,3278.7950295600795,5961.953639946114,1471.9085125749314,-1,-28.17144333723745
COSMOS 2251 DEB,1993-036TJ,2024-10-06T01:16:29.027136,3358.425516395352,-4827.354138824983,3641.403193037649,-1,-27.900536191288744
COSMOS 2251 DEB,1993-036TM,2024-10-05T21:17:50.418240,5427.752698415427,1206.471724576073,4375.599495719087,-1,-28.23643516651906
COSMOS 2251 DEB,1993-036TR,2024-10-06T04:45:31.172544,-859.2270549162749,-7290.287461277587,1984.055049436522,-1,-28.49102780838843
COSMOS 2251 DEB,1993-036TS,2024-10-05T06:12:51.939936,6030.810612403638,1008.2271101025893,3430.464667583005,-1,-28.380425436564252
COSMOS 2251 DEB,1993-036TT,2024-10-05T05:33:20.619360,-1453.7716776883597,1983.797490402882,6785.196357747148,3,-27.48578837808006
COSMOS 2251 DEB,1993-036TV,2024-10-05T20:53:13.253856,175.16581242299748,7116.555698595446,673.6635625281689,10,-28.183679696924735
COSMOS 2251 DEB,1993-036TW,2024-10-05T20:37:16.277952,-3406.328256841939,-1166.1236847318078,6054.5370159163285,17,-27.867149434638343
COSMOS 2251 DEB,1993-036TX,2024-10-05T17:14:23.809632,406.6958886035634,-2322.762439812199,6560.04427344064,3,-27.45299577133234
COSMOS 2251 DEB,1993-036UA,2024-10-05T18:12:16.985952,3053.037845375271,-5967.297765654926,2622.1975742908053,-1,-28.32253733922014
COSMOS 2251 DEB,1993-036UB,2024-10-05T13:50:57.547680,-2314.781875782697,3152.987195518584,5860.311572846432,16,-27.61907916458952
COSMOS 2251 DEB,1993-036UE,2024-10-03T19:26:31.841664,-4632.84240654728,1297.177501695147,-5314.889750847714,6,-27.589049992958216
COSMOS 2251 DEB,1993-036UG,2024-10-05T21:42:01.851840,622.4000441604276,1879.6151436418838,6835.054174469644,3,-27.340993528891644
COSMOS 2251 DEB,1993-036UH,2024-10-06T02:21:13.024224,5775.025870658124,2962.0547845085325,2823.6201453130607,1,-27.91428333666837
COSMOS 2251 DEB,1993-036UL,2024-10-06T01:36:28.553760,-5497.1293865102325,3675.438582589356,2158.863159368011,34,-28.319368649134375
COSMOS 2251 DEB,1993-036UN,2024-10-05T20:22:25.455072,5883.259637622386,1913.178703426591,-3174.1836318400474,-1,-28.336071101747798
COSMOS 2251 DEB,1993-036UP,2024-10-05T19:14:09.270816,-687.2087573332605,-3379.6171596247304,-6232.691108047271,23,-27.696056180403232
COSMOS 2251 DEB,1993-036UQ,2024-10-06T00:44:13.701696,-472.53850489582544,-2121.18826633004,-6812.121164782708,6,-27.411862322965753
COSMOS 2251 DEB,1993-036UR,2024-10-06T01:33:21.527136,1354.6911932689102,1823.9740039405563,-6478.735245175313,2,-27.18885788083586
COSMOS 2251 DEB,1993-036US,2024-10-06T04:27:48.714336,360.85629772378167,-3289.961134961903,6229.346909431335,3,-27.473897629219607
COSMOS 2251 DEB,1993-036UW,2024-10-06T01:43:53.780736,-1619.0841216509311,-6860.339706845672,605.1489150228794,-1,-28.637044386405414
COSMOS 2251 DEB,1993-036UX,2024-10-05T20:12:27.363168,-2418.3241931834814,-6392.328313598582,-1235.5639747655198,-1,-28.551038609562518
COSMOS 2251 DEB,1993-036UZ,2024-10-05T21:40:04.829952,233.86494173685705,4316.0901635986,5645.695987667671,-1,-27.903945389677318
COSMOS 2251 DEB,1993-036VA,2024-10-05T21:13:19.488576,-5352.129185213132,4403.726506788015,-1675.278240032729,-1,-28.48269165293692
COSMOS 2251 DEB,1993-036VD,2024-10-05T20:50:41.333280,3875.8540027577906,4156.433759983274,-4502.958300257755,-1,-28.350166678461683
COSMOS 2251 DEB,1993-036VF,2024-10-05T09:06:37.579104,-2437.2579882974733,-3037.801021165157,-6110.294915095953,-1,-27.829845638967427
COSMOS 2251 DEB,1993-036VG,2024-10-05T08:39:49.713120,-2069.199229726202,147.93776135214165,-6891.157379843152,6,-27.143144963998807
COSMOS 2251 DEB,1993-036VH,2024-10-03T09:21:28.173888,1543.7004468231326,-3058.31755412276,6204.344790174794,3,-27.51715912006336
COSMOS 2251 DEB,1993-036VJ,2024-10-05T20:15:33.005664,-4796.2516143489665,-3194.713908448053,4122.634956195626,-1,-27.95138411385974
COSMOS 2251 DEB,1993-036VL,2024-10-06T03:06:01.652256,5110.807587374075,-3490.4599991636996,3494.796018495448,14,-28.146581113153687
COSMOS 2251 DEB,1993-036VN,2024-10-05T15:30:18.543744,4343.853080484336,4108.365799835548,3821.1571075858665,20,-27.76758731029159
COSMOS 2251 DEB,1993-036VP,2024-10-05T21:26:03.109920,-4622.19054833568,-19.911154699516345,-5232.052636099332,6,-27.483905671805225
COSMOS 2251 DEB,1993-036VR,2024-10-05T20:32:50.681760,470.71192622010915,2526.618155933517,6621.612600629266,3,-27.323351468235508
COSMOS 2251 DEB,1993-036VU,2024-10-05T15:17:28.601376,6541.781001405104,-1409.1872122614716,-2551.618512493387,27,-28.131231499237693
COSMOS 2251 DEB,1993-036WA,2024-10-05T22:24:19.778400,4490.742410348788,624.0880020993757,5508.422864133335,3,-27.69181401586448
COSMOS 2251 DEB,1993-036WB,2024-10-05T16:50:14.071200,-2478.4749332861834,-6804.73653852903,664.7062385225195,-1,-28.83897290543719
COSMOS 2251 DEB,1993-036WC,2024-10-05T02:22:31.153152,-1654.3351208325284,1053.9653669318348,6853.01205778906,3,-27.666818438420705
COSMOS 2251 DEB,1993-036WE,2024-10-05T04:39:55.924992,6368.461601329822,-1433.8531863028243,2888.2945795929118,25,-28.011352346146914
COSMOS 2251 DEB,1993-036WF,2024-10-05T11:30:39.023712,-1839.2293378723073,-817.8479812719452,-7008.787392800435,6,-27.35916374249787
COSMOS 2251 DEB,1993-036WG,2024-10-05T20:38:20.326272,-4788.587184460604,-3962.618828842192,3332.112452543153,-1,-27.930718106623473
COSMOS 2251 DEB,1993-036WJ,2024-10-05T10:45:36.493920,-6078.256026066957,2958.2405647305395,2552.600879090231,-1,-28.444302642787065
COSMOS 2251 DEB,1993-036WK,2024-10-05T12:25:22.323072,-4770.25945733853,-4445.147660764372,-3200.532970650066,-1,-28.623716482021266
COSMOS 2251 DEB,1993-036WL,2024-10-05T10:41:25.820736,-498.52913885790855,-7456.126320520132,-116.65705481810407,-1,-28.28627444457392
COSMOS 2251 DEB,1993-036WQ,2024-10-05T19:57:47.324736,-1086.307125962795,3935.567501829064,5687.136476158015,16,-27.672909488827884
COSMOS 2251 DEB,1993-036WR,2024-10-05T09:17:30.296544,-3667.347134170451,6127.0825225874,406.5203827219694,-1,-28.740190653192634
COSMOS 2251 DEB,1993-036WT,2024-10-06T05:33:42.868224,-4467.219737776641,1496.8878964881326,5392.32336947317,-1,-28.25907620909109
COSMOS 2251 DEB,1993-036WX,2024-10-06T03:33:35.152992,497.8765419594468,6580.0593078742895,2509.224922983409,-1,-27.941164662163253
COSMOS 2251 DEB,1993-036XF,2024-10-05T10:01:58.545408,3600.0897544749646,-5367.100982290209,2999.3236758709836,-1,-28.19808348083596
COSMOS 2251 DEB,1993-036XG,2024-10-06T03:47:51.312192,-5152.365295669729,1299.2533804158834,-4650.647815766299,6,-27.70915267250973
COSMOS 2251 DEB,1993-036XJ,2024-10-05T20:04:08.569056,5094.168283252465,522.1519856836107,4919.026969077063,-1,-27.982859839017024
COSMOS 2251 DEB,1993-036XK,2024-10-06T04:29:58.749792,1918.274555069496,6406.8171438332065,1378.9350479981842,-1,-28.020502663071063
COSMOS 2251 DEB,1993-036XL,2024-10-05T21:51:59.224896,92.04980735734796,3510.5011408088235,-5860.939926219106,-1,-27.65923571880326
COSMOS 2251 DEB,1993-036XN,2024-10-05T19:05:12.029568,-5366.2629229991335,1089.9864817953908,-4564.077719384131,6,-27.70709807639509
COSMOS 2251 DEB,1993-036XP,2024-10-05T22:39:15.204672,-7262.866593293523,-855.428868510337,-95.08414438232845,-1,-28.503498694335995
COSMOS 2251 DEB,1993-036XR,2024-10-05T14:45:36.081216,-1999.6896122406824,385.7772830075205,-6799.2252293750835,6,-27.09219569961114
COSMOS 2251 DEB,1993-036XS,2024-10-03T15:03:58.077792,5489.462966179169,475.08326900716423,-4581.96472912199,4,-27.90932376017078
COSMOS 2251 DEB,1993-036XU,2024-10-05T18:25:21.257760,-2216.6863655049533,1590.1485515957581,-6364.3237858404755,6,-27.121698188310923
COSMOS 2251 DEB,1993-036XV,2024-10-03T06:44:05.587872,3536.110213821113,-2400.0599100547565,-5507.54331239236,-1,-27.898810895604832
COSMOS 2251 DEB,1993-036XY,2024-10-05T11:44:43.424736,894.7353741312612,5993.380760720016,3862.4238902215693,11,-28.019946026579937
COSMOS 2251 DEB,1993-036YA,2024-10-06T04:47:53.227968,-3196.6435618220207,-5408.801752990786,3277.553843992873,26,-28.178667024829508
COSMOS 2251 DEB,1993-036YB,2024-10-06T02:12:22.179168,4175.873338155483,4697.528670365966,-3183.926577925082,-1,-28.358972382850844
COSMOS 2251 DEB,1993-036YC,2024-10-05T18:44:13.148736,-3070.6164293333622,-1899.339527604301,6080.918986776341,17,-27.833099844540968
COSMOS 2251 DEB,1993-036YD,2024-10-05T20:28:38.110368,-2700.1976657911555,-2687.591724068014,5947.118324791438,-1,-27.94318746844138
COSMOS 2251 DEB,1993-036YF,2024-10-05T17:31:22.775808,-3292.555992902169,-4388.020153466104,-4526.348147986665,-1,-28.68008568006166
COSMOS 2251 DEB,1993-036YK,2024-10-05T17:09:42.231168,2341.3258409446853,6971.736210493048,-678.27199428915,-1,-28.55518000781675
COSMOS 2251 DEB,1993-036YP,2024-10-05T23:51:37.609920,6285.874208526302,-1551.9766482862428,-3104.8434525549546,27,-28.198747399202396
COSMOS 2251 DEB,1993-036YQ,2024-10-05T07:33:51.839712,-181.1960151259216,2094.6218993354273,6832.641374124183,3,-27.394847129822786
COSMOS 2251 DEB,1993-036YS,2024-09-15T13:53:34.855296,495.8195426324334,-7027.407945244835,-610.7881557063968,28,-28.011089910329567
COSMOS 2251 DEB,1993-036YU,2024-10-05T19:15:18.055584,1843.5693394333152,-1841.755994533515,-6594.244579535943,2,-27.30719562308918
COSMOS 2251 DEB,1993-036YW,2024-10-05T12:56:46.656096,-4307.49046679751,-2095.4232047522596,-5158.468742696389,-1,-28.006360717839613
COSMOS 2251 DEB,1993-036YX,2024-10-05T15:11:28.991616,3258.398491336675,-5889.202083122554,2139.942366340049,-1,-28.492638566518487
COSMOS 2251 DEB,1993-036ZA,2024-10-05T18:40:05.979072,-4698.49289026765,-1459.4030485495553,5100.964403899814,19,-27.997300753147037
COSMOS 2251 DEB,1993-036ZE,2024-10-05T20:48:59.683680,-5576.255760674976,-2496.267595080817,3465.9074900782693,9,-27.66340322756451
COSMOS 2251 DEB,1993-036ZG,2024-10-05T15:49:06.824064,-1454.9228910831396,-4181.508349762313,5555.01613905817,-1,-28.13814351022213
COSMOS 2251 DEB,1993-036ZU,2024-10-06T01:51:38.420928,-1211.113603706636,-1762.4854635328777,-6770.107158888575,6,-27.392919488703363
COSMOS 2251 DEB,1993-036ZV,2024-10-05T05:02:04.195392,-3408.112932951,699.0434064641898,-5915.7901980950155,6,-27.318133028034467
COSMOS 2251 DEB,1993-036ZW,2024-10-05T23:18:13.128192,5948.954298305422,-3660.735673211672,776.4107750276099,-1,-28.589277442223455
COSMOS 2251 DEB,1993-036ZY,2024-10-05T20:32:43.302336,3166.949464442586,-5740.325752304985,-2887.606143088216,-1,-28.447485438156235
COSMOS 2251 DEB,1993-036ZZ,2024-10-06T05:33:15.725664,-1459.0927276605055,-6566.514141321752,-2503.0768725783605,-1,-28.571477756740002
COSMOS 2251 DEB,1993-036AAA,2024-10-06T04:02:37.284576,1319.5553514790488,4732.112468783419,-5654.282943084287,-1,-28.392478112684536
COSMOS 2251 DEB,1993-036AAC,2024-10-05T10:00:31.631328,490.26979246069584,-7624.261818838685,-183.54957306930214,28,-28.05955324605342
COSMOS 2251 DEB,1993-036AAE,2024-10-05T12:59:54.278880,1699.0202904909434,1723.1299294560638,6762.594760219763,3,-27.270016042374728
COSMOS 2251 DEB,1993-036AAF,2024-10-05T16:35:32.614080,59.822937464541276,5812.9522907104,4210.410711858379,11,-27.90070195521544
COSMOS 2251 DEB,1993-036AAM,2024-10-05T19:43:41.603520,-3057.2992495159624,-5782.08051285626,2808.030769607362,26,-28.237015338009115
COSMOS 2251 DEB,1993-036AAR,2024-10-06T02:15:49.570272,-4342.130296613122,3100.877294083278,-4324.897100371217,-1,-28.473181060981517
COSMOS 2251 DEB,1993-036AAS,2024-10-05T16:28:40.245024,826.5091830784968,-2760.020265849193,6365.3206457256065,3,-27.360138025020326
COSMOS 2251 DEB,1993-036AAT,2024-10-06T03:58:27.884928,-2401.021902093492,5922.5535630837885,3190.1702644341804,5,-27.98968692558836
COSMOS 2251 DEB,1993-036AAV,2024-10-05T18:06:04.400640,330.1329136086754,7084.610590119784,-440.09433162461113,-1,-28.49731499442641
COSMOS 2251 DEB,1993-036AAW,2024-10-05T13:30:44.256672,3855.734105965486,-378.08226912808937,6039.99547910396,3,-27.686425579011427
COSMOS 2251 DEB,1993-036AAZ,2024-10-05T04:07:50.346336,2154.274796069935,-5363.770447452321,-4290.873835438359,-1,-28.175282725388115
COSMOS 2251 DEB,1993-036ABA,2024-10-05T10:12:13.996800,-6414.688660279552,778.8938301990659,-3003.311110850167,29,-28.064390040583184
COSMOS 2251 DEB,1993-036ABD,2024-10-04T15:32:30.607008,3857.273957076266,5093.286956596091,3132.540913767712,-1,-27.964530436159357
COSMOS 2251 DEB,1993-036ABE,2024-10-05T12:35:05.798688,6349.478618700194,-333.7518723478817,-3118.728452808319,-1,-28.14188526071488
COSMOS 2251 DEB,1993-036ABF,2024-10-05T20:57:36.184608,-1108.2988949649905,4188.909324847782,-5746.368450817013,30,-27.873464599276048
COSMOS 2251 DEB,1993-036ABH,2024-10-05T07:13:25.089312,5786.926235933364,-137.34383714673365,-4224.7723263577545,4,-28.01895201252117
COSMOS 2251 DEB,1993-036ABJ,2024-10-06T04:25:54.479712,274.33151305268166,-3837.835370747163,5933.576531031053,3,-27.631228582935357
COSMOS 2251 DEB,1993-036ABN,2024-10-06T04:50:54.445920,-4834.095537295772,4.15541180159169,-5179.847305766,6,-27.50648437551262
COSMOS 2251 DEB,1993-036ABP,2024-10-05T15:08:41.094816,-3092.7621238474626,-5686.746547222385,2984.505455036869,26,-28.206495632363996
COSMOS 2251 DEB,1993-036ABQ,2024-10-05T15:19:17.995872,6513.36218364228,-2076.7426125515894,-2092.8297715726712,27,-28.129125163480794
COSMOS 2251 DEB,1993-036ABR,2024-10-05T11:43:29.077536,-4872.446393405833,-2681.606894361021,3991.9780392238736,9,-27.819564537519213
COSMOS 2251 DEB,1993-036ABW,2024-10-05T10:38:58.605504,-3704.599168569501,-336.90873424212856,-6103.076769115958,6,-27.440494267681544
COSMOS 2251 DEB,1993-036ABY,2024-10-05T07:26:43.710432,2141.221071286297,-5978.094069791346,3085.5464955193697,-1,-28.369568364589767
COSMOS 2251 DEB,1993-036ACA,2024-10-05T15:41:14.225568,775.3511771176549,4221.684302656552,-5550.909194285459,-1,-28.05179467700338
COSMOS 2251 DEB,1993-036ACB,2024-10-05T06:02:41.610336,-4841.8444473773725,-3670.848868719578,3588.512357199159,-1,-27.92903034044069
COSMOS 2251 DEB,1993-036ACD,2024-10-05T15:24:41.912064,2815.8415971517256,-5279.647165981762,3674.6977675662542,24,-27.868496381984485
COSMOS 2251 DEB,1993-036ACF,2024-10-05T19:54:34.293312,4773.699728979702,2416.5115530870003,-4578.17007294377,-1,-28.346019549571565
COSMOS 2251 DEB,1993-036ACM,2024-10-05T01:43:25.780224,3387.6178060180114,-4048.2018570463156,4877.749705888192,24,-28.04862173497569
COSMOS 2251 DEB,1993-036ACN,2024-10-06T04:18:11.817216,834.1752798065934,-2723.613331225395,6505.746162350169,3,-27.367345230886286
COSMOS 2251 DEB,1993-036ACR,2024-10-04T00:33:15.002784,7266.692271943555,1449.1018445462428,-422.3712346109941,21,-28.114203526881184
COSMOS 2251 DEB,1993-036ACS,2024-10-04T23:41:06.768960,2753.067065810669,6709.001362446613,2383.628576904623,-1,-28.199127031507665
COSMOS 2251 DEB,1993-036ACV,2024-10-05T21:07:49.888992,-5372.686355152068,1628.0364860627526,-4210.024542941846,6,-27.955141247045773
COSMOS 2251 DEB,1993-036ACW,2024-10-05T16:06:20.177568,3125.618235788576,-4570.780059795439,4442.514561124102,24,-27.79764074465112
COSMOS 2251 DEB,1993-036ACX,2024-10-06T04:52:31.491264,4462.728150603111,-1003.7214132524497,5359.989034567337,-1,-28.068519526836475
COSMOS 2251 DEB,1993-036ACY,2024-10-05T08:32:49.522272,664.1869283593045,5944.3724000989105,3831.0367816845933,11,-27.948614685876812
COSMOS 2251 DEB,1993-036ACZ,2024-10-04T13:53:33.065088,-6734.573441087182,-227.5902334307112,1820.6132724011718,-1,-28.287821858927295
COSMOS 2251 DEB,1993-036ADC,2024-10-05T21:16:11.814240,-3171.0581344875227,483.2394810342679,-6260.789330366535,6,-27.22777855700224
COSMOS 2251 DEB,1993-036ADD,2024-10-05T19:14:49.159968,1300.589099384731,-6719.709990384277,-1999.7884417216753,32,-28.21723330224785
COSMOS 2251 DEB,1993-036ADE,2024-10-05T12:43:36.123744,-5031.848304952536,-574.516476299531,-4949.144823719177,6,-27.687177677776603
COSMOS 2251 DEB,1993-036ADF,2024-10-04T20:25:54.449760,1729.460241191999,-988.7134855119426,-6880.916232587,2,-27.294981203826623
COSMOS 2251 DEB,1993-036ADG,2024-10-04T11:31:24.739680,6874.241478012781,-1072.8384815529735,1557.9985556168806,-1,-28.158567535229082
COSMOS 2251 DEB,1993-036ADH,2024-10-05T20:19:45.316128,2459.8953892626155,2953.5898647700947,-5682.302488987405,2,-27.844949082044756
COSMOS 2251 DEB,1993-036ADJ,2024-10-05T23:59:04.960608,3845.9663864169083,1299.6298156389848,5902.163232788882,3,-27.450646349347267
COSMOS 2251 DEB,1993-036ADK,2024-10-05T07:01:23.739168,-2114.276017776643,-2448.821143405228,-6072.188132347367,-1,-27.64303562559622
COSMOS 2251 DEB,1993-036ADP,2024-10-04T08:56:47.264928,-4669.410694701772,-4823.2876971241,2251.6067714716187,15,-28.004693956442345
COSMOS 2251 DEB,1993-036ADR,2024-10-05T22:33:31.846752,-5826.566296872939,2489.1397196304115,-2985.355946386846,-1,-28.288095953138125
COSMOS 2251 DEB,1993-036ADV,2024-10-04T23:09:25.460064,-1217.268648941277,-2145.793186543558,6612.463678931412,3,-27.816979678744218
COSMOS 2251 DEB,1993-036ADX,2024-10-05T09:40:35.554656,1459.1658253607577,-6524.046248724814,-3009.2273513983077,32,-28.147707001077414
COSMOS 2251 DEB,1993-036ADZ,2024-10-05T18:15:43.436160,-1872.6572837136796,-3283.5304048155017,6016.067013601724,-1,-27.958523078273338
COSMOS 2251 DEB,1993-036AEB,2024-10-05T20:32:29.829984,4716.7824807946035,-351.83550362772684,5146.863436167628,-1,-27.896287799077214
COSMOS 2251 DEB,1993-036AEC,2024-10-03T04:08:47.368608,4589.626999807363,5155.911663186863,1153.4016345372129,-1,-28.400469552221622
COSMOS 2251 DEB,1993-036AEE,2024-10-05T13:59:52.049184,3594.584380733792,1205.3389658487085,5805.337012184672,3,-27.38919716046201
COSMOS 2251 DEB,1993-036AEG,2024-10-05T21:34:10.144128,2850.9512367791895,-4501.8464016463,4659.533664211349,24,-27.78453313242764
COSMOS 2251 DEB,1993-036AEH,2024-10-05T22:17:44.739456,-6256.886436580474,2020.1802098843345,2406.5089281547466,-1,-28.432385269711645
COSMOS 2251 DEB,1993-036AEJ,2024-10-05T00:43:18.074784,-5191.595854961392,-4484.158086258727,-965.7629986680973,-1,-28.364281400536612
COSMOS 2251 DEB,1993-036AEM,2024-10-06T02:22:56.192736,-1354.119729221057,2082.7933039977543,-6423.016699703664,6,-27.065812555589567
COSMOS 2251 DEB,1993-036AER,2024-10-05T09:43:57.615744,1244.537431061579,3374.1633018427547,6129.40789858611,3,-27.62036291693387
COSMOS 2251 DEB,1993-036AES,2024-10-03T07:47:40.190208,1399.710002823944,-4592.531604986009,5224.887370310771,31,-27.716636682419036
COSMOS 2251 DEB,1993-036AET,2024-10-03T15:03:33.469344,-7084.478372490118,-2218.0074835024466,38.646780213124494,13,-28.075440530666405
COSMOS 2251 DEB,1993-036AEU,2024-10-05T06:05:13.103232,4896.383125427499,4495.831927918818,-2564.1771855728666,-1,-28.50947383129421
COSMOS 2251 DEB,1993-036AEW,2024-10-05T21:18:24.833952,-2689.835765461342,2927.648748868401,5927.668418136715,16,-27.726199623898054
COSMOS 2251 DEB,1993-036AEX,2024-10-05T10:58:33.193632,42.966937439467294,-1973.057621784319,-6762.4623843864765,6,-27.4084341041265
COSMOS 2251 DEB,1993-036AEY,2024-10-05T19:19:28.504992,-639.2720575043916,-6559.523361137338,2948.203766624418,-1,-28.486603711846364
COSMOS 2251 DEB,1993-036AFA,2024-10-03T16:45:19.080000,-6462.770432625065,-2644.770586279423,1498.0804212193761,-1,-27.888226970915753
COSMOS 2251 DEB,1993-036AFB,2024-10-05T18:04:17.162688,4973.131191327968,298.4073223508031,-5062.350248560698,4,-28.03043886873261
COSMOS 2251 DEB,1993-036AFF,2024-10-06T03:47:40.077600,1661.3808637142204,6053.605972301474,3280.690157843105,-1,-28.154855390214436
COSMOS 2251 DEB,1993-036AFG,2024-10-06T02:27:53.442432,2663.2238894789252,794.7960380351377,-6328.282461175237,2,-27.371608242334
COSMOS 2251 DEB,1993-036AFJ,2024-10-06T00:49:09.498144,-5821.424910304257,-2479.071165832166,3057.880963003868,9,-27.650032048836145
COSMOS 2251 DEB,1993-036AFM,2024-10-05T15:20:09.068640,-4420.242679721637,-2529.9040514309404,4814.347757104811,19,-28.02710801794254
COSMOS 2251 DEB,1993-036AFN,2024-09-27T13:37:56.846784,5348.185923598757,-1483.3053968494426,4484.143638363098,-1,-28.11248046437676
COSMOS 2251 DEB,1993-036AFV,2024-10-06T01:36:50.820768,915.5328156506744,-1849.8391651347933,-6919.83824841781,6,-27.37703074914871
COSMOS 2251 DEB,1993-036AFW,2024-10-04T09:19:53.520960,2783.2602448757307,6378.255392859141,1430.0733095518367,-1,-28.06068815067185
COSMOS 2251 DEB,1993-036AFY,2024-10-05T07:44:27.506112,5236.175286202421,2417.8437394979333,3999.1608679387223,20,-28.000582343079664
