OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036EM,2024-10-05T17:32:23.899488,14.3669863400,0.0037543000,74.0378000000,33.4468000000,219.4520000000,140.3899000000,0,U,33932,999,81774,0.0033509000,0.0000994200,0E-10
COSMOS 2251 DEB,1993-036EN,2024-10-05T17:07:56.298720,14.3202683000,0.0074433000,74.0886000000,128.6309000000,248.8569000000,110.4616000000,0,U,33933,999,81582,0.0015500000,0.0000426700,0E-10
COSMOS 2251 DEB,1993-036EP,2024-10-05T20:22:52.112928,14.5357673500,0.0015405000,74.0413000000,202.2554000000,70.4103000000,289.8721000000,0,U,33934,999,82435,0.0047087000,0.0001973300,0E-10
COSMOS 2251 DEB,1993-036EQ,2024-10-06T02:00:21.691296,15.1645350500,0.0016508000,73.9883000000,280.9662000000,212.3000000000,147.7186000000,0,U,33935,999,83306,0.0131290000,0.0026580400,0E-10
COSMOS 2251 DEB,1993-036ER,2024-10-05T20:56:48.086592,14.5534909200,0.0028974000,74.0191000000,142.0258000000,41.1003000000,319.2335000000,0,U,33936,999,82580,0.0031323000,0.0001366700,0E-10
COSMOS 2251 DEB,1993-036ET,2024-10-05T18:52:34.921056,14.4405449000,0.0014796000,74.0461000000,294.0750000000,126.2829000000,47.2290000000,0,U,33938,999,82143,0.0024389000,0.0000834100,0E-10
COSMOS 2251 DEB,1993-036EU,2024-10-05T21:01:06.382848,14.6709932800,0.0007409000,74.0199000000,219.4046000000,9.1940000000,350.9364000000,0,U,33939,999,82333,0.0131320000,0.0007459600,0E-10
COSMOS 2251 DEB,1993-036EV,2024-10-05T22:43:18.208992,14.5239254500,0.0011001000,74.0432000000,244.0345000000,61.9126000000,353.8466000000,0,U,33940,999,82315,0.0058191000,0.0002378200,0E-10
COSMOS 2251 DEB,1993-036EX,2024-10-05T16:21:04.299264,14.3694380900,0.0020392000,74.0400000000,351.8400000000,188.4467000000,294.7858000000,0,U,33942,999,81911,0.0013615000,0.0000401700,0E-10
COSMOS 2251 DEB,1993-036EZ,2024-10-05T17:47:42.767808,14.3594190300,0.0116441000,74.0446000000,24.8023000000,231.6090000000,249.9803000000,0,U,33944,999,81809,0.0023377000,0.0000730900,0E-10
COSMOS 2251 DEB,1993-036FA,2024-10-05T17:34:20.214624,14.3401192400,0.0023342000,74.0337000000,19.3815000000,215.6489000000,144.3105000000,0,U,33945,999,81807,0.0009702800,0.0000269200,0E-10
COSMOS 2251 DEB,1993-036FD,2024-10-05T23:22:00.894144,14.3481112600,0.0023776000,74.0393000000,18.7258000000,205.7776000000,154.2193000000,0,U,33948,999,81830,0.0013505000,0.0000382000,0E-10
COSMOS 2251 DEB,1993-036FE,2024-10-05T21:45:07.896960,14.3834524300,0.0018397000,74.0277000000,332.9581000000,186.1742000000,347.2701000000,0,U,33971,999,81912,0.0015383000,0.0000467100,0E-10
COSMOS 2251 DEB,1993-036FF,2024-10-05T09:48:57.663072,14.2953733900,0.0135193000,73.9955000000,265.2467000000,175.1779000000,336.0781000000,0,U,33972,999,80864,0.0066682000,0.0001884300,0E-10
COSMOS 2251 DEB,1993-036FG,2024-10-05T20:14:05.690688,14.4460228600,0.0045635000,74.0100000000,190.7418000000,114.0977000000,311.4273000000,0,U,33973,999,82347,0.0008908000,0.0000309700,0E-10
COSMOS 2251 DEB,1993-036FJ,2024-10-05T23:52:17.824800,13.9931472800,0.0193308000,73.8012000000,124.4878000000,330.5686000000,28.4667000000,0,U,33975,999,79790,0.0019466000,0.0000329600,0E-10
COSMOS 2251 DEB,1993-036FP,2024-10-05T20:02:15.968256,14.5396425700,0.0029667000,74.0238000000,161.8334000000,51.1037000000,21.5026000000,0,U,33980,999,82491,0.0031000000,0.0001313200,0E-10
COSMOS 2251 DEB,1993-036FR,2024-10-05T18:14:22.795584,14.5689509400,0.0081143000,74.0700000000,103.0676000000,261.8803000000,109.7289000000,0,U,33982,999,82845,0.0022464000,0.0001052500,0E-10
COSMOS 2251 DEB,1993-036FS,2024-10-05T16:21:15.503616,14.4775306400,0.0020038000,74.0518000000,238.8571000000,89.1189000000,83.9131000000,0,U,33983,999,82354,0.0031146000,0.0001152900,0E-10
COSMOS 2251 DEB,1993-036FT,2024-10-06T04:47:50.178048,14.5967826500,0.0025819000,74.0097000000,98.5713000000,40.5558000000,80.6164000000,0,U,33984,999,82751,0.0035288000,0.0001690700,0E-10
COSMOS 2251 DEB,1993-036FV,2024-10-06T01:31:56.848224,14.3982990900,0.0043225000,74.0409000000,24.5316000000,207.9085000000,325.5503000000,0,U,33986,999,81844,0.0048051000,0.0001525700,0E-10
COSMOS 2251 DEB,1993-036FY,2024-10-06T03:59:50.134272,15.1197327200,0.0020261000,74.0054000000,244.7428000000,176.0874000000,184.0482000000,0,U,33989,999,83456,0.0115490000,0.0020479500,0E-10
COSMOS 2251 DEB,1993-036FZ,2024-10-05T16:56:23.024256,13.4890679900,0.0410723000,73.9271000000,260.6866000000,1.2578000000,172.2839000000,0,U,33990,999,76887,0.0092086000,0.0000968100,0E-10
COSMOS 2251 DEB,1993-036GB,2024-10-05T22:06:08.305344,14.6024183900,0.0059807000,74.0247000000,89.1808000000,315.4983000000,201.8727000000,0,U,33992,999,82792,0.0035293000,0.0001747400,0E-10
