OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036JV,2024-10-06T02:45:00.608832,13.55217849,0.037926,73.9354,158.965,236.1593,279.7685,0,U,34058,999,77292,0.0018492,2.003e-05,0
COSMOS 2251 DEB,1993-036JW,2024-10-05T18:42:20.299968,14.48103902,0.0017327,74.0392,280.4616,102.7275,70.8631,0,U,34059,999,82179,0.0041658,0.00015543,0
COSMOS 2251 DEB,1993-036JY,2024-10-05T22:17:11.325120,14.38752172,0.0019827,74.0425,342.5717,172.8612,0.3947,0,U,34061,999,81951,0.0018612,5.707e-05,0
COSMOS 2251 DEB,1993-036JZ,2024-10-05T16:43:10.763040,14.61657881,0.0099076,74.0347,259.222,87.9116,84.4627,0,U,34062,999,82228,0.0081285,0.00043623,0
COSMOS 2251 DEB,1993-036KB,2024-10-05T22:05:36.180960,14.39829131,0.0021398,74.036,352.4958,171.1826,304.909,0,U,34064,999,81906,0.0028602,8.987e-05,0
COSMOS 2251 DEB,1993-036KC,2024-10-05T12:41:59.181216,14.37272186,0.0016368,74.0374,335.6755,187.9202,240.3128,0,U,34065,999,81979,0.0008225,2.43e-05,0
COSMOS 2251 DEB,1993-036KH,2024-10-04T15:55:52.987008,14.60550716,0.0024724,74.0066,238.9423,97.5439,75.4598,0,U,34070,999,82234,0.0087587,0.00042972,0
COSMOS 2251 DEB,1993-036KK,2024-10-05T19:54:59.337216,14.44553367,0.0058313,74.0627,137.5457,245.0997,241.7429,0,U,34114,999,81520,0.0079987,0.00028326,0
COSMOS 2251 DEB,1993-036KL,2024-10-05T15:43:52.701312,14.68910263,0.0037791,74.0145,9.5346,305.2098,54.5535,0,U,34115,999,83027,0.0051159,0.00030363,0
COSMOS 2251 DEB,1993-036KM,2024-10-05T03:02:00.991104,14.48174054,0.0010303,74.0417,278.117,97.1554,334.4488,0,U,34116,999,82197,0.0041365,0.00015438,0
COSMOS 2251 DEB,1993-036KN,2024-10-05T16:42:40.677696,14.36993093,0.0059396,74.0414,62.3075,247.0645,112.4234,0,U,34117,999,81895,0.0040805,0.00012338,0
COSMOS 2251 DEB,1993-036KP,2024-10-05T18:59:29.406048,14.73073578,0.0091835,73.9629,31.7055,326.5838,158.6431,0,U,34118,999,82754,0.0053032,0.00036645,0
COSMOS 2251 DEB,1993-036KR,2024-10-05T16:50:30.535584,13.97867849,0.0184201,73.9908,245.8898,168.7123,5.9682,0,U,34120,999,79927,0.0012164,1.967e-05,0
COSMOS 2251 DEB,1993-036KS,2024-10-05T23:55:35.897664,13.88934208,0.0245139,73.9926,117.0919,55.7778,92.3827,0,U,34121,999,79130,0.0063255,9.723e-05,0
COSMOS 2251 DEB,1993-036KT,2024-10-06T02:25:13.318176,14.56165994,0.0098702,74.0408,225.9868,234.1549,136.9468,0,U,34122,999,82372,0.0057558,0.00027228,0
COSMOS 2251 DEB,1993-036KU,2024-10-05T13:31:10.593984,15.58135967,0.0003096,73.9875,91.1331,251.4331,108.655,0,U,34123,999,82784,0.027904,0.02405472,0
COSMOS 2251 DEB,1993-036KX,2024-10-05T19:54:27.350208,15.05874139,0.0033302,73.9891,144.3317,90.8759,34.4719,0,U,34126,999,83715,0.0070357,0.00104971,0
COSMOS 2251 DEB,1993-036KY,2024-10-05T23:44:42.833760,14.24719166,0.0125415,74.1814,102.1955,62.565,60.311,0,U,34127,999,80624,0.008239,0.00020854,0
COSMOS 2251 DEB,1993-036KZ,2024-10-05T21:20:00.375936,14.73971209,0.0048677,74.0079,81.4552,311.5123,168.0463,0,U,34128,999,82730,0.0075882,0.00051147,0
COSMOS 2251 DEB,1993-036LA,2024-10-05T21:04:48.733248,14.64821557,0.0039111,74.0392,100.0989,293.919,65.7883,0,U,34129,999,54933,0.0054227,0.00029366,0
COSMOS 2251 DEB,1993-036LH,2024-10-05T19:26:32.874144,14.74898917,0.0093387,74.0221,173.3734,46.2282,16.9662,0,U,34136,999,83615,0.0024039,0.00017325,0
COSMOS 2251 DEB,1993-036LL,2024-10-06T03:56:36.222432,14.49697104,0.0046748,74.0359,353.1673,175.4041,211.1068,0,U,34139,999,81871,0.0064611,0.0002528,0
COSMOS 2251 DEB,1993-036LN,2024-10-05T22:38:51.355680,14.40799982,0.0057091,74.012,117.2856,306.2994,175.1963,0,U,34141,999,81439,0.0061534,0.00020116,0
COSMOS 2251 DEB,1993-036LP,2024-10-06T01:32:38.683104,15.41474297,0.0024619,73.9565,158.2602,136.6113,223.7039,0,U,34142,999,83639,0.010771,0.00485011,0
COSMOS 2251 DEB,1993-036LQ,2024-10-05T17:43:19.791264,14.60327718,0.0054157,74.0145,58.2905,318.2291,41.4745,0,U,34270,999,82763,0.0025365,0.00012507,0
COSMOS 2251 DEB,1993-036LR,2024-10-05T20:03:37.522944,14.55986091,0.0020932,74.0269,311.6599,105.4086,67.7304,0,U,34271,999,81898,0.0074803,0.0003314,0
COSMOS 2251 DEB,1993-036LT,2024-10-06T03:13:35.154624,14.55045295,0.0014169,74.0396,191.0728,60.2643,6.9398,0,U,34273,999,82331,0.0053178,0.00023007,0
COSMOS 2251 DEB,1993-036LU,2024-10-05T18:24:13.968576,14.56809197,0.0023644,74.0078,178.1273,71.2279,345.1971,0,U,34274,999,82351,0.0056045,0.00025257,0
COSMOS 2251 DEB,1993-036LV,2024-10-06T02:27:38.102976,14.83183549,0.0006293,74.0232,163.6958,175.7416,184.3816,0,U,34275,999,82443,0.011211,0.00092792,0
COSMOS 2251 DEB,1993-036LW,2024-10-06T04:31:42.862656,14.52576486,0.0022309,74.0269,185.1133,76.691,73.948,0,U,34276,999,82318,0.0031764,0.0001303,0
COSMOS 2251 DEB,1993-036MT,2024-10-05T23:57:31.550112,14.35993393,0.0017122,74.0512,358.5348,182.4176,351.1513,0,U,34297,999,81880,0.0007948,2.287e-05,0
COSMOS 2251 DEB,1993-036MV,2024-10-05T21:43:24.100320,14.84293688,0.0128167,74.011,151.3138,353.753,6.2041,0,U,34299,999,82474,0.008278,0.00081191,0
COSMOS 2251 DEB,1993-036MW,2024-10-06T04:07:38.201088,14.85961142,0.0068123,74.009,189.6489,43.2952,317.3551,0,U,34300,999,82365,0.013404,0.00124122,0
COSMOS 2251 DEB,1993-036MX,2024-10-05T11:51:37.672992,14.61716164,0.0017296,74.015,293.3361,89.4606,31.2591,0,U,34301,999,82045,0.008385,0.00042108,0
COSMOS 2251 DEB,1993-036MY,2024-10-05T21:22:15.236832,14.35454844,0.0083423,74.1831,193.5319,172.715,259.0241,0,U,34302,999,81500,0.0043178,0.00012908,0
COSMOS 2251 DEB,1993-036MZ,2024-10-05T15:39:14.233248,14.46260535,0.0156419,74.0128,24.2704,267.8452,211.2021,0,U,34303,999,81681,0.0073913,0.00030926,0
COSMOS 2251 DEB,1993-036NA,2024-10-05T12:35:11.990976,14.32369632,0.0137246,74.0173,198.5445,79.0943,93.1846,0,U,34304,999,81080,0.0066376,0.00019944,0
COSMOS 2251 DEB,1993-036ND,2024-10-05T18:53:31.191648,13.53008904,0.0397263,74.0529,287.1412,211.8967,324.3279,0,U,34307,999,77003,0.002864,3.128e-05,0
COSMOS 2251 DEB,1993-036NK,2024-10-05T22:50:25.674720,14.75761078,0.0031793,73.9918,101.1056,353.1571,6.9164,0,U,34313,999,82604,0.0093809,0.00065359,0
COSMOS 2251 DEB,1993-036NL,2024-10-05T22:09:20.253312,14.15792126,0.0106833,74.0102,359.8746,205.9765,276.1643,0,U,34314,999,80528,0.0038116,7.897e-05,0
COSMOS 2251 DEB,1993-036NN,2024-10-05T13:17:33.871200,14.71799241,0.001011,74.0708,112.1783,329.1652,30.8925,0,U,34316,999,82789,0.0059227,0.00037216,0
COSMOS 2251 DEB,1993-036NP,2024-10-05T17:25:38.846784,13.64026027,0.0338403,73.9277,28.099,99.718,19.1715,0,U,34317,999,77712,0.003521,4.115e-05,0
COSMOS 2251 DEB,1993-036NT,2024-10-05T16:55:23.791008,14.46882505,0.0014147,74.03,248.2468,127.1726,45.2402,0,U,34321,999,82215,0.0032296,0.00011726,0
COSMOS 2251 DEB,1993-036NV,2024-10-06T03:53:34.694304,14.58812047,0.0080434,73.9601,242.694,26.7157,345.2522,0,U,34323,999,82113,0.012723,0.00062759,0
COSMOS 2251 DEB,1993-036NX,2024-10-05T21:50:09.998016,14.00645424,0.0203898,73.8735,233.5671,331.7748,86.8836,0,U,34325,999,79481,0.0124,0.00022139,0
COSMOS 2251 DEB,1993-036NZ,2024-10-05T13:00:32.181696,14.74925157,0.0041593,74.0011,310.8793,240.7041,249.0051,0,U,34327,999,83112,0.0042008,0.00028697,0
COSMOS 2251 DEB,1993-036PC,2024-10-05T19:48:15.157152,15.03011346,0.0003903,74.0162,61.717,33.1835,38.5773,0,U,34330,999,82835,0.012965,0.00179049,0
COSMOS 2251 DEB,1993-036PD,2024-10-06T00:44:11.192640,15.44231646,0.0031281,74.0029,146.5395,169.6258,190.5604,0,U,34331,999,82566,0.027116,0.01412378,0
COSMOS 2251 DEB,1993-036PN,2024-10-05T20:50:39.993216,13.7765429,0.0290574,74.0792,310.1228,159.5427,267.1012,0,U,34340,999,78302,0.0041882,5.696e-05,0
COSMOS 2251 DEB,1993-036PQ,2024-10-05T13:12:34.013952,14.98790764,0.0061742,74.1641,316.1664,30.5625,83.5499,0,U,34342,999,83522,0.0053464,0.00067631,0
COSMOS 2251 DEB,1993-036PR,2024-10-06T05:22:34.159872,14.58636705,0.0028348,74.0257,201.9925,228.544,282.0088,0,U,34343,999,82416,0.0056684,0.00026629,0
COSMOS 2251 DEB,1993-036PS,2024-10-05T19:55:22.296288,14.11461158,0.0162246,73.9776,160.4529,79.6273,40.184,0,U,34344,999,79976,0.0075961,0.00015587,0
COSMOS 2251 DEB,1993-036PU,2024-10-05T06:27:15.959808,13.96932771,0.0217502,74.0002,342.9418,256.3394,173.9569,0,U,34346,999,79350,0.0074342,0.0001264,0
COSMOS 2251 DEB,1993-036PY,2024-10-05T19:44:56.571072,14.75762149,0.0006294,74.0308,86.8651,339.6865,138.1007,0,U,34383,999,82658,0.0092949,0.00064258,0
COSMOS 2251 DEB,1993-036QB,2024-10-05T14:44:38.847264,14.99882102,0.0008414,74.0074,117.3757,157.188,259.3433,0,U,34386,999,82524,0.016248,0.00207659,0
COSMOS 2251 DEB,1993-036QC,2024-10-05T11:09:16.077024,14.4199976,0.0037677,74.0404,296.2756,142.9197,333.8438,0,U,34387,999,81931,0.001566,5.159e-05,0
COSMOS 2251 DEB,1993-036QD,2024-10-05T21:08:20.084928,14.45181528,0.0012029,74.0411,312.7127,105.2677,68.4181,0,U,34388,999,81891,0.0033456,0.00011722,0
COSMOS 2251 DEB,1993-036QE,2024-10-05T07:18:41.810112,14.39547859,0.0029422,74.0216,332.464,194.4217,285.4832,0,U,34389,999,81770,0.0021844,6.832e-05,0
COSMOS 2251 DEB,1993-036QF,2024-10-05T11:44:10.464000,14.84105487,0.0045107,74.0809,67.1986,164.4753,260.575,0,U,34390,999,82784,0.010406,0.00089539,0
COSMOS 2251 DEB,1993-036QM,2024-10-05T15:55:39.908640,14.59775812,0.0009967,74.0355,241.1648,21.8996,150.7963,0,U,34396,999,81991,0.0091431,0.00043957,0
COSMOS 2251 DEB,1993-036QR,2024-10-06T05:07:01.057152,14.90939867,0.0042302,73.9971,204.1924,111.9592,248.6094,0,U,34400,999,83430,0.0052626,0.00053215,0
COSMOS 2251 DEB,1993-036QS,2024-10-05T20:25:11.496000,14.90574328,0.0031642,74.0335,63.6924,231.9315,252.682,0,U,34401,999,82902,0.011345,0.00113835,0
COSMOS 2251 DEB,1993-036RA,2024-10-05T18:31:58.525824,14.5652359,0.008317,74.066,48.3201,236.6293,245.6821,0,U,34409,999,82885,0.0015363,7.142e-05,0
COSMOS 2251 DEB,1993-036RB,2024-10-05T21:21:45.428832,14.85926854,0.0043657,73.7574,78.9463,1.3481,120.231,0,U,34410,999,83369,0.005975,0.00053408,0
COSMOS 2251 DEB,1993-036RD,2024-10-05T19:11:19.251168,14.40437409,0.0208037,73.9517,55.1037,247.7229,110.1751,0,U,34412,999,81400,0.0065893,0.00027131,0
COSMOS 2251 DEB,1993-036RE,2024-10-05T22:04:05.738304,14.24352338,0.0094181,74.034,328.3887,149.8907,23.815,0,U,34413,999,80956,0.005781,0.00013994,0
COSMOS 2251 DEB,1993-036RM,2024-10-05T20:58:26.556672,14.66556972,0.010747,74.0351,220.2412,91.7021,328.8277,0,U,34420,999,83420,0.0011071,6.67e-05,0
COSMOS 2251 DEB,1993-036RS,2024-10-06T03:17:29.160384,14.56566058,0.0025088,74.0253,160.7102,30.7915,329.4714,0,U,34425,999,82442,0.0017822,7.952e-05,0
COSMOS 2251 DEB,1993-036RV,2024-10-05T20:17:30.779232,14.86787852,0.0013336,74.0246,134.338,296.0562,75.1545,0,U,34428,999,82457,0.012848,0.00116596,0
COSMOS 2251 DEB,1993-036RW,2024-10-05T13:10:15.182976,14.83480532,0.0029032,74.0015,338.4316,244.5939,234.9614,0,U,34429,999,83031,0.0057863,0.00048235,0
COSMOS 2251 DEB,1993-036RX,2024-10-06T00:26:09.655584,14.37742405,0.0062393,74.0562,20.7336,200.8004,159.0611,0,U,34430,999,81759,0.003092,9.503e-05,0
COSMOS 2251 DEB,1993-036RY,2024-10-06T03:32:51.002592,14.26508617,0.0071791,74.0766,237.0795,329.8232,29.8788,0,U,34431,999,81066,0.0055132,0.00013653,0
COSMOS 2251 DEB,1993-036RZ,2024-10-05T19:02:21.552864,14.00963487,0.0187204,73.8296,144.1174,303.0257,171.017,0,U,34432,999,79616,0.0028743,4.986e-05,0
COSMOS 2251 DEB,1993-036SA,2024-10-05T19:59:46.694112,14.08804981,0.0159405,74.0203,199.3687,73.9711,287.8917,0,U,34433,999,79843,0.0082105,0.00015937,0
COSMOS 2251 DEB,1993-036SB,2024-10-06T02:23:03.845184,13.82866926,0.0300724,74.0671,22.3078,258.9242,154.7011,0,U,34434,999,77994,0.024291,0.00037621,0
COSMOS 2251 DEB,1993-036SG,2024-10-05T11:27:47.419488,15.32358967,0.0027242,74.0271,305.356,59.6528,300.7364,0,U,34439,999,83229,0.011307,0.0037515,0
COSMOS 2251 DEB,1993-036SK,2024-10-05T20:57:29.580192,14.96845882,0.0038334,74.0068,219.4067,101.1404,259.4095,0,U,34442,999,83411,0.0085536,0.00100902,0
COSMOS 2251 DEB,1993-036SP,2024-10-05T19:09:34.386624,14.48485817,0.0050822,74.0417,148.7054,32.7834,327.6461,0,U,34446,999,82423,0.00078407,2.963e-05,0
COSMOS 2251 DEB,1993-036SS,2024-10-05T13:28:38.197344,14.68485098,0.0041985,74.0445,206.3541,9.3476,164.2537,0,U,34449,999,82276,0.010496,0.00062172,0
COSMOS 2251 DEB,1993-036SU,2024-10-05T20:57:56.306304,14.68125501,0.0043648,74.056,222.6887,7.6881,352.4948,0,U,34451,999,82222,0.012716,0.00074933,0
COSMOS 2251 DEB,1993-036SV,2024-10-05T10:51:10.346976,14.96278005,0.0085865,74.0425,349.4206,184.5249,186.996,0,U,34452,999,84147,0.0032189,0.00039362,0
COSMOS 2251 DEB,1993-036SW,2024-10-05T09:32:34.938240,14.74514165,0.0035801,74.1587,257.8298,240.2101,271.5847,0,U,34453,999,82358,0.013984,0.00095264,0
COSMOS 2251 DEB,1993-036SX,2024-10-05T21:21:25.387488,14.37702664,0.0035114,74.0623,354.2166,169.1279,191.0642,0,U,34454,999,81844,0.0014661,4.416e-05,0
COSMOS 2251 DEB,1993-036TA,2024-10-05T22:53:19.839840,14.9748691,0.0053757,73.9884,261.4401,140.479,251.4739,0,U,34457,999,83230,0.0084084,0.0010232,0
COSMOS 2251 DEB,1993-036TB,2024-10-05T21:03:55.922976,14.95421627,0.0008395,74.0127,142.8116,173.4633,198.446,0,U,34458,999,82491,0.014926,0.00169146,0
COSMOS 2251 DEB,1993-036TC,2024-10-06T03:06:33.585696,13.99385261,0.0191745,74.0778,281.2135,95.3596,266.9445,0,U,34459,999,79666,0.0016338,2.763e-05,0
COSMOS 2251 DEB,1993-036TH,2024-10-06T04:15:00.728064,14.87218069,0.0035774,74.0118,245.8784,152.9606,218.8461,0,U,34464,999,83345,0.0056903,0.00052198,0
COSMOS 2251 DEB,1993-036TJ,2024-10-06T01:16:29.027136,15.06615132,0.0034455,74.0451,136.4485,226.5481,133.2842,0,U,34465,999,82610,0.013391,0.00206859,0
COSMOS 2251 DEB,1993-036TM,2024-10-05T21:17:50.418240,14.45893545,0.0075926,74.0156,207.1681,96.8956,264.0847,0,U,34468,999,82201,0.0019719,7.244e-05,0
COSMOS 2251 DEB,1993-036TR,2024-10-06T04:45:31.172544,13.68278315,0.0334799,74.0823,88.5963,318.8244,38.8042,0,U,34472,999,77853,0.0011827,1.468e-05,0
COSMOS 2251 DEB,1993-036TS,2024-10-05T06:12:51.939936,14.79464796,0.0008012,74.0171,201.6703,299.9367,221.0186,0,U,34473,999,82358,0.014812,0.00112545,0
COSMOS 2251 DEB,1993-036TT,2024-10-05T05:33:20.619360,14.02210718,0.0209661,74.0823,0.7885,181.1179,209.8486,0,U,34474,999,79422,0.010709,0.00019908,0
COSMOS 2251 DEB,1993-036TV,2024-10-05T20:53:13.253856,13.75258749,0.0340284,74.0078,88.4908,41.422,321.2166,0,U,34476,999,77669,0.010376,0.00015183,0
COSMOS 2251 DEB,1993-036TW,2024-10-05T20:37:16.277952,14.52062298,0.0080681,73.9809,171.6812,100.9415,18.5219,0,U,34477,999,82330,0.003491,0.00014738,0
COSMOS 2251 DEB,1993-036TX,2024-10-05T17:14:23.809632,14.74723042,0.0070111,74.0535,154.6281,126.1195,291.5121,0,U,34478,999,82518,0.008206,0.00057508,0
COSMOS 2251 DEB,1993-036UA,2024-10-05T18:12:16.985952,14.30009954,0.0072317,73.9786,125.3473,36.139,88.3327,0,U,34481,999,81253,0.0030233,8.009e-05,0
COSMOS 2251 DEB,1993-036UB,2024-10-05T13:50:57.547680,14.55095249,0.0053555,74.0442,333.874,143.4409,345.0902,0,U,34482,999,81853,0.0067593,0.00029839,0
COSMOS 2251 DEB,1993-036UE,2024-10-03T19:26:31.841664,13.53632091,0.0387573,73.9188,187.6794,296.3797,118.6707,0,U,34544,999,76994,0.0038857,4.196e-05,0
COSMOS 2251 DEB,1993-036UG,2024-10-05T21:42:01.851840,14.42117717,0.0020706,74.0341,334.4574,159.8132,253.356,0,U,34546,999,81821,0.0031556,0.00010393,0
COSMOS 2251 DEB,1993-036UH,2024-10-06T02:21:13.024224,14.59958623,0.0024012,74.0356,215.5402,40.2465,320.0472,0,U,34547,999,82228,0.0099228,0.00048085,0
COSMOS 2251 DEB,1993-036UL,2024-10-06T01:36:28.553760,14.84718831,0.0076184,73.9676,142.1955,68.6898,292.2392,0,U,34550,999,81094,0.023425,0.00215148,0
COSMOS 2251 DEB,1993-036UN,2024-10-05T20:22:25.455072,14.97793004,0.0004056,74.0132,191.371,227.4326,194.5337,0,U,34552,999,82194,0.019694,0.00239475,0
COSMOS 2251 DEB,1993-036UP,2024-10-05T19:14:09.270816,14.50257909,0.0019243,74.0264,291.4523,111.7767,302.7237,0,U,34553,999,81801,0.0054822,0.0002144,0
COSMOS 2251 DEB,1993-036UQ,2024-10-06T00:44:13.701696,14.3651132,0.0023293,74.042,14.9934,190.1551,343.3859,0,U,34554,999,81597,0.0021634,6.35e-05,0
COSMOS 2251 DEB,1993-036UR,2024-10-06T01:33:21.527136,15.28959305,0.0010487,73.9941,109.7866,154.8611,346.9193,0,U,34555,999,82454,0.023844,0.00720361,0
COSMOS 2251 DEB,1993-036US,2024-10-06T04:27:48.714336,14.6092545,0.0012277,74.0227,244.6942,41.7649,330.048,0,U,34556,999,82019,0.0087675,0.00043235,0
COSMOS 2251 DEB,1993-036UW,2024-10-06T01:43:53.780736,14.58257702,0.0018178,74.022,256.5908,78.5569,359.9807,0,U,34560,999,81963,0.0078406,0.0003648,0
COSMOS 2251 DEB,1993-036UX,2024-10-05T20:12:27.363168,15.00011337,0.0012168,74.0151,68.1427,265.0429,94.9368,0,U,34561,999,82548,0.015585,0.00199761,0
COSMOS 2251 DEB,1993-036UZ,2024-10-05T21:40:04.829952,14.43832422,0.0011877,74.0379,290.4146,136.1718,296.4245,0,U,34563,999,81943,0.0025051,8.525e-05,0
COSMOS 2251 DEB,1993-036VA,2024-10-05T21:13:19.488576,14.39363449,0.0018484,74.0336,318.1714,175.4506,244.1122,0,U,34564,999,81775,0.001395,4.322e-05,0
COSMOS 2251 DEB,1993-036VD,2024-10-05T20:50:41.333280,14.23272737,0.0073854,74.0435,215.4716,32.3297,22.8202,0,U,34567,999,80964,0.002015,4.669e-05,0
COSMOS 2251 DEB,1993-036VF,2024-10-05T09:06:37.579104,14.22428412,0.0162529,73.9915,260.4869,188.5317,323.2641,0,U,34569,999,80800,0.0026274,6.679e-05,0
COSMOS 2251 DEB,1993-036VG,2024-10-05T08:39:49.713120,13.98251385,0.0195482,73.959,251.1911,225.0281,287.8997,0,U,34570,999,79539,0.0029877,4.991e-05,0
COSMOS 2251 DEB,1993-036VH,2024-10-03T09:21:28.173888,14.36804464,0.007888,74.0446,271.7383,52.5515,308.2779,0,U,34571,999,81010,0.0099166,0.00030457,0
COSMOS 2251 DEB,1993-036VJ,2024-10-05T20:15:33.005664,14.3897765,0.007626,74.0152,203.4961,19.7002,36.2726,0,U,34572,999,81124,0.01309,0.00042011,0
COSMOS 2251 DEB,1993-036VL,2024-10-06T03:06:01.652256,14.61744757,0.0079168,74.0716,156.1228,292.2428,222.2058,0,U,34574,999,82442,0.0049171,0.00025702,0
COSMOS 2251 DEB,1993-036VN,2024-10-05T15:30:18.543744,14.50540689,0.0006097,74.037,236.0078,122.0697,51.3219,0,U,34576,999,82174,0.0046435,0.00018217,0
COSMOS 2251 DEB,1993-036VP,2024-10-05T21:26:03.109920,14.85904047,0.0019844,74.0323,343.0274,243.2539,116.661,0,U,34577,999,83017,0.0083848,0.00074137,0
COSMOS 2251 DEB,1993-036VR,2024-10-05T20:32:50.681760,14.42894725,0.0025824,74.0541,308.5373,127.655,45.3084,0,U,34579,999,81924,0.0021522,7.201e-05,0
COSMOS 2251 DEB,1993-036VU,2024-10-05T15:17:28.601376,14.40291776,0.0050963,74.024,356.1621,214.5258,145.2584,0,U,34582,999,81704,0.0035138,0.00011297,0
COSMOS 2251 DEB,1993-036WA,2024-10-05T22:24:19.778400,14.39808983,0.0017689,74.0472,349.0719,154.9582,18.4317,0,U,34588,999,81715,0.0024577,7.707e-05,0
COSMOS 2251 DEB,1993-036WB,2024-10-05T16:50:14.071200,13.84838287,0.0253515,73.9248,73.2759,101.9867,273.3985,0,U,34589,999,78714,0.0038782,5.596e-05,0
COSMOS 2251 DEB,1993-036WC,2024-10-05T02:22:31.153152,14.53854724,0.0071337,74.0441,62.3378,301.3535,180.155,0,U,34590,999,82816,0.00088599,3.823e-05,0
COSMOS 2251 DEB,1993-036WE,2024-10-05T04:39:55.924992,14.1885493,0.0148732,73.7359,177.5502,106.7516,53.4981,0,U,34609,999,80475,0.0038553,8.942e-05,0
COSMOS 2251 DEB,1993-036WF,2024-10-05T11:30:39.023712,14.03312312,0.0188947,74.0198,300.0051,169.9816,190.5173,0,U,34610,999,79473,0.0049641,9.063e-05,0
COSMOS 2251 DEB,1993-036WG,2024-10-05T20:38:20.326272,14.59768629,0.0027867,74.059,212.478,6.7029,57.4757,0,U,34611,999,82052,0.00731,0.00035249,0
COSMOS 2251 DEB,1993-036WJ,2024-10-05T10:45:36.493920,14.2145764,0.0121424,73.9664,342.6149,270.1733,100.5579,0,U,34613,999,80294,0.007671,0.00018096,0
COSMOS 2251 DEB,1993-036WK,2024-10-05T12:25:22.323072,14.0458702,0.022587,73.883,36.9804,117.4028,6.9131,0,U,34614,999,78650,0.026567,0.0005368,0
COSMOS 2251 DEB,1993-036WL,2024-10-05T10:41:25.820736,13.5115897,0.040683,74.0036,268.5102,264.4749,254.7957,0,U,34615,999,76960,0.0049895,5.406e-05,0
COSMOS 2251 DEB,1993-036WQ,2024-10-05T19:57:47.324736,14.62599375,0.0095881,74.0449,310.6628,157.9736,202.5596,0,U,34619,999,82964,0.0010962,5.924e-05,0
COSMOS 2251 DEB,1993-036WR,2024-10-05T09:17:30.296544,14.36261901,0.009497,74.0585,304.3234,87.5933,273.6089,0,U,34620,999,80614,0.0095622,0.00029507,0
COSMOS 2251 DEB,1993-036WT,2024-10-06T05:33:42.868224,14.19189124,0.0110782,74.0472,1.4993,189.1828,202.9599,0,U,34622,999,80326,0.0043052,9.572e-05,0
COSMOS 2251 DEB,1993-036WX,2024-10-06T03:33:35.152992,14.64452781,0.0032069,74.0517,80.5742,284.3211,196.7083,0,U,34626,999,82804,0.0053531,0.00028643,0
COSMOS 2251 DEB,1993-036XF,2024-10-05T10:01:58.545408,14.53164443,0.0046905,74.052,133.9784,349.5993,69.1458,0,U,34634,999,82481,0.001834,7.685e-05,0
COSMOS 2251 DEB,1993-036XG,2024-10-06T03:47:51.312192,14.59324124,0.0034272,74.0501,181.4581,359.5385,120.2041,0,U,34635,999,82359,0.005118,0.00024459,0
COSMOS 2251 DEB,1993-036XJ,2024-10-05T20:04:08.569056,14.54339302,0.0055226,74.0529,203.5091,22.5963,38.4494,0,U,34637,999,82219,0.0052533,0.00022812,0
COSMOS 2251 DEB,1993-036XK,2024-10-06T04:29:58.749792,15.36562247,0.0006545,74.0071,71.1406,21.0043,152.0244,0,U,34638,999,82702,0.020884,0.00805829,0
COSMOS 2251 DEB,1993-036XL,2024-10-05T21:51:59.224896,15.39196285,0.0009271,73.9969,118.9222,174.0526,186.0793,0,U,34639,999,82377,0.022265,0.00948175,0
COSMOS 2251 DEB,1993-036XN,2024-10-05T19:05:12.029568,14.46873095,0.001992,73.8418,184.2957,193.4537,223.6898,0,U,34641,999,81981,0.005015,0.0001826,0
COSMOS 2251 DEB,1993-036XP,2024-10-05T22:39:15.204672,13.95991923,0.021762,74.0068,7.8825,282.6052,200.0335,0,U,34642,999,79292,0.0059813,9.981e-05,0
COSMOS 2251 DEB,1993-036XR,2024-10-05T14:45:36.081216,14.56198393,0.0012899,74.0312,244.1597,60.8251,56.5739,0,U,34671,999,81966,0.0072892,0.00032378,0
COSMOS 2251 DEB,1993-036XS,2024-10-03T15:03:58.077792,14.35306018,0.002485,74.0373,24.4281,208.1126,213.1718,0,U,34672,999,81490,0.0016529,4.73e-05,0
COSMOS 2251 DEB,1993-036XU,2024-10-05T18:25:21.257760,15.06171831,0.0056812,73.9621,284.2078,334.3891,25.4486,0,U,34674,999,82934,0.0103,0.00159766,0
COSMOS 2251 DEB,1993-036XV,2024-10-03T06:44:05.587872,14.91602445,0.0006913,74.0212,131.1182,267.9649,92.0742,0,U,34675,999,82346,0.0096967,0.00098754,0
COSMOS 2251 DEB,1993-036XY,2024-10-05T11:44:43.424736,14.29941906,0.0026268,74.0359,73.2767,230.252,186.6612,0,U,34678,999,81186,0.00022227,5.49e-06,0
COSMOS 2251 DEB,1993-036YA,2024-10-06T04:47:53.227968,14.53743529,0.0006092,74.0469,231.8619,61.344,0.0301,0,U,34680,999,82053,0.0050562,0.00021244,0
COSMOS 2251 DEB,1993-036YB,2024-10-06T02:12:22.179168,14.70560731,0.0031291,74.0691,57.9467,235.3021,244.4369,0,U,34681,999,82894,0.0067764,0.000417,0
